,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
204,210209,1114701.0,321172881,4.3.5.60,10/31/2018 7:46,MDT,,,10/31/2018 7:46,MDT,,,,,,2,PACKSIZE / CLEAN AIR 12,0024:B100:0002:7D8B,Leaders For Clean Air,10/31/2018 7:46,MDT,10/31/2018 16:26,MDT,8:40:14,3:21:37,14.100267,0.0,1.77,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74254608,-111.98122409999999,USD,,Plug Out at Vehicle,84096.0
205,210209,1114701.0,321172881,4.3.5.60,,,,,10/31/2018 7:46,MDT,10/31/2018 7:59,MDT,5.8839999999999995,5.7379999999999995,1.286303,2,,,,,,,,,,,,,,,,,,,,,,,,,
206,210209,1114701.0,321172881,4.3.5.60,,,,,10/31/2018 8:00,MDT,10/31/2018 8:14,MDT,5.881,5.86,1.46508,2,,,,,,,,,,,,,,,,,,,,,,,,,
207,210209,1114701.0,321172881,4.3.5.60,,,,,10/31/2018 8:15,MDT,10/31/2018 8:29,MDT,5.86,5.843,1.460639,2,,,,,,,,,,,,,,,,,,,,,,,,,
208,210209,1114701.0,321172881,4.3.5.60,,,,,10/31/2018 8:30,MDT,10/31/2018 8:44,MDT,5.876,5.856,1.464038,2,,,,,,,,,,,,,,,,,,,,,,,,,
209,210209,1114701.0,321172881,4.3.5.60,,,,,10/31/2018 8:45,MDT,10/31/2018 8:59,MDT,5.867999999999999,5.85,1.46245,2,,,,,,,,,,,,,,,,,,,,,,,,,
210,210209,1114701.0,321172881,4.3.5.60,,,,,10/31/2018 9:00,MDT,10/31/2018 9:14,MDT,5.8629999999999995,5.848,1.46203,2,,,,,,,,,,,,,,,,,,,,,,,,,
211,210209,1114701.0,321172881,4.3.5.60,,,,,10/31/2018 9:15,MDT,10/31/2018 9:29,MDT,5.885,5.864,1.46609,2,,,,,,,,,,,,,,,,,,,,,,,,,
212,210209,1114701.0,321172881,4.3.5.60,,,,,10/31/2018 9:30,MDT,10/31/2018 9:44,MDT,5.946000000000001,5.9110000000000005,1.4777930000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
213,210209,1114701.0,321172881,4.3.5.60,,,,,10/31/2018 9:45,MDT,10/31/2018 9:59,MDT,5.952999999999999,5.223,1.305751,2,,,,,,,,,,,,,,,,,,,,,,,,,
